trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
16,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672810500,10912.0,loss,16,-11.75,1000.9339265823364,5.934115690642118
17,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672811053,10896.0,loss,5,-11.076924324035645,989.8570022583008,6.97510416580151
18,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672811414,10920.0,loss,2,-11.75,978.1070022583008,8.079347024677205
19,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672811507,10896.0,loss,1,-8.699999809265137,969.4070024490356,8.896956612898563
20,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672811754,10888.0,loss,15,-10.875,958.5320024490356,9.918968620581389
21,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672812130,10912.0,loss,5,-11.272727966308594,947.259274482727,10.978358353078802
22,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672812190,10888.0,win,50,8.25,955.509274482727,10.20303889897459
23,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672816212,10888.0,loss,1,-11.272727966308594,944.2365465164185,11.262428631472003
24,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672826552,10888.0,loss,9,-11.076924324035645,933.1596221923828,12.303417106631395
25,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672826702,10912.0,loss,1,-11.75,921.4096221923828,13.40765996550709
26,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672826919,10888.0,loss,7,-11.0,910.4096221923828,14.441419237646041
27,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672827301,10912.0,loss,1,-11.75,898.6596221923828,15.545662096521736
28,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672827748,10888.0,loss,26,-9.40000057220459,889.2596216201782,16.429056437397
29,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672829765,10904.0,loss,1,-11.40000057220459,877.8596210479736,17.50040700957026
30,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672831323,10880.0,loss,1,-11.555557250976562,866.3040637969971,18.58637650529112
31,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672831615,10872.0,loss,15,-11.0,855.3040637969971,19.62013577743007
32,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672833324,10896.0,loss,9,-11.40000057220459,843.9040632247925,20.691486349603327
33,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672851869,10872.0,loss,4,-11.75,832.1540632247925,21.795729208479024
34,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672860565,10896.0,loss,2,-11.75,820.4040632247925,22.89997206735472
35,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672869250,10872.0,loss,1,-11.75,808.6540632247925,24.004214926230418
36,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672875407,10864.0,loss,5,-11.555557250976562,797.0985059738159,25.090184421951278
37,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672877910,10896.0,loss,1,-11.40000057220459,785.6985054016113,26.161534994124537
38,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672880347,10904.0,loss,19,-11.272727966308594,774.4257774353027,27.22092472662195
39,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672892107,10880.0,loss,2,-11.75,762.6757774353027,28.325167585497645
40,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672892138,10872.0,loss,1,-11.0,751.6757774353027,29.35892685763659
41,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672910640,10824.0,loss,3,-8.699999809265137,742.9757776260376,30.17653644585795
42,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672911162,10832.0,loss,1,-11.75,731.2257776260376,31.280779304733645
43,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672911832,10800.0,loss,7,-9.666667938232422,721.5591096878052,32.18923454217329
44,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672915040,10824.0,loss,1,-11.75,709.8091096878052,33.29347740104899
45,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672916290,10800.0,loss,18,-6.7142863273620605,703.0948233604431,33.924473378022284
46,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672945832,10784.0,loss,38,-10.699999809265137,692.394823551178,34.93003919754163
47,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672979412,10792.0,loss,24,-11.75,680.644823551178,36.034282056417325
48,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672979437,10776.0,loss,5,-11.40000057220459,669.2448229789734,37.105632628590584
49,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672979445,10800.0,loss,10,-7.230769634246826,662.0140533447266,37.78516673350908
50,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672979456,10784.0,loss,1,-11.75,650.2640533447266,38.88940959238477
51,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672979463,10808.0,loss,1,-11.75,638.5140533447266,39.993652451260466
52,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672979493,10784.0,loss,8,-6.266666889190674,632.2473864555359,40.58258199690656
53,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672979567,10800.0,loss,1,-10.933334350585938,621.31405210495,41.61007615693506
54,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672979582,10776.0,loss,9,-11.272727966308594,610.0413241386414,42.66946588943247
55,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672980157,10800.0,loss,31,-0.875,609.1663241386414,42.75169674062534
56,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672982770,10824.0,loss,1,-11.75,597.4163241386414,43.85593959950104
57,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672983023,10792.0,loss,3,-9.1578950881958,588.2584290504456,44.71658132320087
58,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672983147,10816.0,loss,12,-11.75,576.5084290504456,45.82082418207657
59,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672983437,10792.0,loss,35,-1.1666667461395264,575.341762304306,45.930465324469104
60,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672984805,10800.0,loss,1,-11.40000057220459,563.9417617321014,47.00181589664236
61,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672984808,10776.0,loss,1,-11.0,552.9417617321014,48.035575168781314
62,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672984927,10800.0,loss,9,-8.699999809265137,544.2417619228363,48.85318475700267
63,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.672985014,10776.0,loss,1,-11.75,532.4917619228363,49.957427615878366
64,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.672985249,10800.0,win,260,408.25,940.7417619228363,11.590861902175995
65,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673263233,11152.0,loss,1,-11.40000057220459,929.3417613506317,12.662212474349252
66,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673263852,11120.0,loss,1,-11.166666984558105,918.1750943660736,13.711634795637872
67,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673264800,11112.0,loss,3,-11.40000057220459,906.775093793869,14.782985367811127
68,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673314524,11128.0,loss,1,-11.75,895.025093793869,15.887228226686823
69,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673316376,11104.0,loss,47,-1.75,893.275093793869,16.051689929072566
70,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673328717,11112.0,loss,16,-6.266666889190674,887.0084269046783,16.640619474718658
71,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673329384,11128.0,loss,1,-11.75,875.2584269046783,17.74486233359435
72,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673329565,11096.0,loss,7,-11.40000057220459,863.8584263324738,18.81621290576761
73,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673329865,11088.0,loss,4,-10.608695030212402,853.2497313022614,19.813198074201836
74,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673329995,11120.0,loss,12,-11.75,841.4997313022614,20.91744093307753
75,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673332229,11104.0,loss,18,-9.40000057220459,832.0997307300568,21.800835273952796
76,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673333525,11120.0,loss,1,-11.75,820.3497307300568,22.90507813282849
