trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
98,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673594452,11424.0,loss,2,-11.75,938.5,25.57494052339413
99,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.673595596,11392.0,loss,1,-11.75,926.75,26.506740681998416
100,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673596231,11416.0,win,83,58.25,985.0,21.88739095955591
101,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673907272,11488.0,loss,1,-11.75,973.25,22.81919111816019
102,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673915632,11496.0,loss,1,-11.75,961.5,23.75099127676447
103,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673929241,11504.0,loss,2,-11.75,949.75,24.682791435368756
104,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673934063,11512.0,win,36,8.25,958.0,24.028548770816812
105,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673937887,11544.0,loss,2,-11.75,946.25,24.960348929421095
106,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.673939213,11512.0,loss,8,-11.75,934.5,25.89214908802538
107,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673940664,11536.0,loss,6,-11.75,922.75,26.82394924662966
108,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.673965905,11520.0,loss,1,-11.75,911.0,27.755749405233942
109,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.673971501,11544.0,win,40,8.25,919.25,27.101506740681998
110,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674006419,11576.0,loss,1,-11.75,907.5,28.03330689928628
111,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674023920,11592.0,loss,1,-11.75,895.75,28.965107057890567
112,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674120226,11304.0,loss,1,-11.75,884.0,29.896907216494846
113,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674120966,11336.0,loss,6,-11.75,872.25,30.82870737509913
114,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674123079,11344.0,loss,18,-11.75,860.5,31.760507533703407
115,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674129001,11312.0,loss,4,-11.75,848.75,32.69230769230769
116,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674129624,11336.0,loss,4,-11.75,837.0,33.624107850911976
117,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674130051,11312.0,loss,1,-11.75,825.25,34.55590800951626
118,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674136800,11336.0,loss,2,-11.75,813.5,35.48770816812054
119,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674173245,11312.0,loss,1,-11.75,801.75,36.41950832672482
120,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674174015,11336.0,loss,1,-11.75,790.0,37.351308485329106
121,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674176186,11312.0,loss,2,-11.75,778.25,38.28310864393339
122,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674177292,11336.0,loss,1,-11.75,766.5,39.21490880253767
123,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674536866,11800.0,loss,1,-11.75,754.75,40.146708961141954
124,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674538335,11808.0,loss,2,-11.75,743.0,41.07850911974623
125,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674538641,11784.0,loss,1,-11.75,731.25,42.01030927835052
126,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674538682,11808.0,loss,1,-11.75,719.5,42.942109436954794
127,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674539973,11816.0,loss,1,-11.75,707.75,43.87390959555908
128,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674540894,11848.0,loss,6,-11.75,696.0,44.80570975416337
129,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674541128,11824.0,loss,1,-11.75,684.25,45.73750991276764
130,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674542104,11824.0,loss,6,-11.75,672.5,46.669310071371925
131,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674542637,11848.0,loss,1,-11.75,660.75,47.60111022997621
132,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674543049,11856.0,loss,8,-11.75,649.0,48.53291038858049
133,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674547522,11856.0,loss,4,-11.75,637.25,49.46471054718478
134,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674551046,11824.0,loss,2,-11.75,625.5,50.396510705789055
135,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674551413,11848.0,loss,2,-11.75,613.75,51.32831086439333
