group,n_configs,avg_net,median_net,avg_pf,median_pf,avg_evR,pct_profitable
ma_close,672,793.2945923578171,3792.8734130859375,1.021345340895031,1.021989106791633,0.01828189447658829,68.15476190476191
fixed_RR,840,-28219.991316295804,-16711.3076171875,0.9072573192665907,0.9219647429636446,-0.08183730642040936,2.142857142857143
