key,ma_type,entry_ma_value,entry_mode,stop_type,exit_type,rr_value,exit_ma_value,trades,resolved,wins,losses,unresolved,wr,gross_profit_pts,gross_loss_pts,gross_profit_dol,gross_loss_dol,commission_total,slippage_total,net_profit,pf_dol,expectancy_dol,expectancy_R,avg_win_pts,avg_loss_pts,avg_win_dol,avg_loss_dol,max_dd_dol,max_dd_pct,mls,final_balance,avg_hold,med_hold,sharpe,sortino,long_trades,long_wr,long_pf,long_net,long_ev,short_trades,short_wr,short_pf,short_net,short_ev
EMA200_two_confirm_fixed_6_MAexit9,EMA,200,two_confirm,fixed_6,ma_close,,9,10470,10470,1790,8680,0,17.096466093600764,67624.0,47676.0,108530.0,99713.3359375,13959.998046875,10470.0,8816.6650390625,1.088420109302393,0.8420883513908787,0.08420883513908786,37.778770446777344,-5.492626667022705,60.63128491620112,-11.487711513536865,2688.84130859375,71.63802337646484,45,9816.2001953125,3.5501432664756445,1.0,2.040770439384067,30.96909075712087,5189,17.99961456928117,1.1708621177396343,8318.998046875,1.6031986985690885,5281,16.20905131603863,1.0097534143802058,497.666015625,0.09423707927002462
EMA200_one_break_fixed_10_MAexit144,EMA,200,one_break,fixed_10,ma_close,,144,14581,14581,2403,12178,0,16.48035114189699,131016.0,105396.0,127651.796875,122445.203125,11664.8017578125,8748.599609375,5206.59375,1.042521827046869,0.35708070434126604,0.035708070434126604,54.521846771240234,-8.654623031616211,53.12184638992925,-10.054623347429791,4192.74658203125,72.12385559082031,46,6207.15771484375,12.892188464440025,2.0,0.9251423786817877,14.653263434619948,7312,16.821663019693656,1.0816911761187173,5001.19677734375,0.6839711128752394,7269,16.13702022286422,1.00335497375625,205.39697265625,0.028256565229914706
EMA200_two_confirm_fixed_8_MAexit200,EMA,200,two_confirm,fixed_8,ma_close,,200,10470,10469,944,9525,1,9.017098099149871,99808.0,74616.0,123108.0,109938.75,10469.0,7851.75,13169.25,1.1197871542108675,1.2579281688795492,0.1257928168879549,105.72881317138672,-7.833700656890869,130.41101694915255,-11.54212598425197,4414.5,77.12266540527344,63,14169.25,16.453242907632056,2.0,1.8749312647469778,90.2131440311838,5188,9.888203546646105,1.2614455321807956,14121.0,2.721858134155744,5281,8.161333080855899,0.9829824326136516,-951.75,-0.18022154894906267
SMA 84_two_confirm_fixed_10_MAexit84,SMA,84,two_confirm,fixed_10,ma_close,,84,14390,14389,1716,12673,1,11.92577663492946,153368.0,120868.0,150965.578125,138610.1875,11511.2021484375,8633.400390625,12355.396484375,1.0891376806268298,0.8586695728942247,0.08586695728942248,89.37528991699219,-9.537442207336426,87.97527862762237,-10.937440819064152,3881.615234375,78.20242309570312,61,13352.9775390625,13.420112586003198,3.0,2.1618743355020174,58.82632185580067,7152,12.486017897091722,1.1943888586016496,13293.19921875,1.858668794567953,7237,11.372115517479617,0.9866457178132485,-937.80126953125,-0.12958425722416056
EMA200_one_break_candle_MAexit144,EMA,200,one_break,candle,ma_close,,144,14323,14323,2727,11596,0,19.03930740766599,149864.0,123028.0,104745.71875,97488.34375,8410.7578125,6308.068359375,7257.37890625,1.0744435152022982,0.5066940519618794,0.05066940519618794,54.95562744140625,-10.60952091217041,38.41060460212688,-8.407066553121766,2240.142578125,79.51124572753906,43,8257.31640625,14.993646582419885,2.0,1.48416981302857,17.133448368672976,7184,19.44599109131403,1.1023569989764028,4988.150390625,0.6943416468019209,7139,18.630060232525565,1.0465429097857317,2269.227783203125,0.3178635359578547
EMA200_one_break_candle_MAexit200,EMA,200,one_break,candle,ma_close,,200,15311,15310,1882,13428,1,12.292619203135207,175520.0,138568.0,122101.140625,107566.59375,8825.2919921875,6618.96875,14534.546875,1.1351213826551052,0.9493498938602221,0.09493498938602221,93.26248931884766,-10.31933307647705,64.8783956562168,-8.01061913538874,3046.534423828125,79.62348175048828,53,15534.0146484375,19.505943827563684,2.0,2.4828989433335003,35.783027108995704,7655,12.658393207054214,1.2493937987270756,13401.9775390625,1.7507482088912476,7655,11.9268451992162,1.0210403170724556,1132.568603515625,0.14795148315031026
SMA 55_two_confirm_candle_MAexit55,SMA,55,two_confirm,candle,ma_close,,55,17628,17627,2563,15064,1,14.540194020536676,200240.0,162221.0,171347.65625,156181.71875,12925.359375,9694.01953125,15165.9228515625,1.0971044346379368,0.8603802604846259,0.08603802604846258,78.127197265625,-10.768786430358887,66.85433330081935,-10.367878302575678,3424.494140625,79.73965454101562,45,16165.2919921875,12.058943665966982,3.0,2.7832478278989945,45.62079877166551,8848,14.63607594936709,1.1518244090874779,11879.2900390625,1.3425960713226153,8779,14.443558491855566,1.0421699041466421,3286.633544921875,0.3743744782915907
HMA200_one_break_candle_RR5,HMA,200,one_break,candle,fixed_RR,5,,18296,18295,3436,14859,1,18.781087728887673,252010.0,222346.0,168032.421875,164478.859375,11232.25,8424.1875,3553.559814453125,1.0216049801992981,0.19423666654567504,0.019423666654567504,73.34400177001953,-14.963726043701172,48.90349879947613,-11.0693087943334,2208.403564453125,79.77082061767578,34,4553.4267578125,9.939218365673682,4.0,1.1214719519120127,64.86136125275816,9021,19.554373129364816,1.0736219483947682,5914.8818359375,0.6556791748073939,9274,18.028897994392924,0.9719349116513805,-2361.321533203125,-0.2546173747253747
EMA200_one_break_candle_MAexit9,EMA,200,one_break,candle,ma_close,,9,14887,14887,4039,10848,0,27.13105393967891,130208.0,106195.0,90567.046875,85981.8671875,8649.28125,6486.9609375,4585.171875,1.0533272867580457,0.30799837945858805,0.030799837945858805,32.2376823425293,-9.789361953735352,22.423136141371625,-7.926057078493732,2144.189453125,80.09712982177734,25,5585.14111328125,4.465977026936253,2.0,1.624725390821914,9.759619419632545,7459,27.242257675291594,1.081715262341864,3517.1640625,0.4715329216382893,7428,27.01938610662359,1.024872001209532,1068.0059814453125,0.14378109604810346
EMA200_two_confirm_fixed_8_MAexit144,EMA,200,two_confirm,fixed_8,ma_close,,144,10456,10456,1144,9312,0,10.941086457536343,92912.0,71152.0,114138.0,105236.0,10456.0,7842.0,8902.0,1.0845908244327036,0.8513771996939556,0.08513771996939556,81.21678161621094,-7.640893459320068,99.77097902097903,-11.301116838487973,3227.0,81.06578063964844,63,9902.0,13.483454475899006,2.0,1.452176360238772,42.04468771055648,5183,11.846420991703646,1.178242944761555,9219.75,1.7788442986687247,5273,10.051204248056136,0.9940618853397246,-317.75,-0.06025981414754409
EMA200_two_confirm_candle_MAexit144,EMA,200,two_confirm,candle,ma_close,,144,10342,10342,1399,8943,0,13.527364146199961,116912.0,93478.0,100519.875,90250.078125,7489.81884765625,5617.3642578125,10269.79296875,1.1137926646531642,0.9930180785873138,0.09930180785873138,83.5682601928711,-10.452644348144531,71.85123302358828,-10.091700561891983,2125.669921875,81.25692749023438,53,11269.61328125,17.308547669696384,3.0,2.028536130785966,36.151571472323546,5128,14.235569422776912,1.1707234854955944,7573.095703125,1.4768127346187598,5214,12.83084004602992,1.058762819028682,2696.6982421875,0.5172033452603567
EMA144_one_break_candle_MAexit9,EMA,144,one_break,candle,ma_close,,9,17839,17839,4771,13068,0,26.744772689052077,153832.0,128225.0,106229.859375,102975.625,10325.302734375,7743.9765625,3254.24072265625,1.0316019871207385,0.18242282205595886,0.018242282205595886,32.24313735961914,-9.81213665008545,22.26574289981136,-7.879983547597184,3252.4755859375,81.67143249511719,23,4254.189453125,4.442289365995852,2.0,1.0879496200815935,6.354412038464277,8917,27.43075025232702,1.0936284370100615,4724.8408203125,0.529868881946002,8922,26.059179556153328,0.9719948886584187,-1470.5989990234375,-0.16482840159419834
HMA 84_one_break_candle_MAexit21,HMA,84,one_break,candle,ma_close,,21,36796,36796,11003,25793,0,29.902706815958258,319880.0,260878.0,217543.15625,206562.90625,21143.578125,15857.68359375,10980.2412109375,1.0531569302511206,0.29840855557499457,0.029840855557499456,29.072071075439453,-10.11429500579834,19.771258406798147,-8.008487041057652,3878.4990234375,84.57339477539062,27,11979.0263671875,3.603326448527014,3.0,3.0080859759336263,15.124525450480434,18390,29.9347471451876,1.0731878925590803,7585.32275390625,0.41246997030485316,18406,29.87069433880257,1.0329856862389075,3394.919921875,0.18444637193714006
