trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
34,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672810658,10920.0,loss,1,-8.699999809265137,935.0627010464668,8.36085606875797
35,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672810740,10936.0,loss,6,-4.2727274894714355,930.7899735569954,8.779597067568476
36,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672810986,10928.0,loss,1,-11.75,919.0399735569954,9.931134755882905
37,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672811414,10920.0,loss,2,-11.75,907.2899735569954,11.082672444197334
38,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672811444,10912.0,win,19,8.588234901428223,915.8782084584236,10.240997876955465
39,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672812126,10896.0,loss,8,-11.75,904.1282084584236,11.392535565269894
40,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672812190,10888.0,win,34,68.25,972.3782084584236,4.703816652294597
41,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672813779,10832.0,loss,1,-11.555557250976562,960.822651207447,5.836298327526476
42,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672813805,10816.0,loss,4,-5.875,954.947651207447,6.41206717168369
43,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672814032,10824.0,loss,4,-8.545454978942871,946.4021962285042,7.249549169304704
44,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672814293,10816.0,loss,1,-11.272727966308594,935.1294682621956,8.35431266745963
45,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672814372,10832.0,win,30,32.090911865234375,967.22038012743,5.209300372549499
46,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672822833,10904.0,loss,2,-8.545454978942871,958.6749251484871,6.0467823701705115
47,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672822923,10912.0,win,11,7.684211254119873,966.359136402607,5.293705020035285
