====================================================================================================
 1. TOP 50 TRAIN (with OOS)
====================================================================================================
  #  key                                                        |    trd     WR%   edge   PF.p    PF$   EV.p       net$    DD%    Sh$
-------------------------------------------------------------------------------------------------------------------------------------
 18  HMA 89 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | O  8,813  28.03%  +4.17  1.270  1.243 +2.362  +16,988.3  33.91%  8.359
 19  HMA144 SIDE_    N5 ALL_FA long TP40 SETUP_F     indepe     | O  9,379  27.90%  +4.14  1.263  1.242 +2.305  +18,038.9  85.38%  8.585
 20  HMA200 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | O  6,699  27.63%  +4.11  1.242  1.242 +2.136  +12,913.8  81.93%  7.223

====================================================================================================
 BEST PER MA TYPE+PERIOD (OOS)
====================================================================================================
  #  key                                                        |    trd     WR%   edge   PF.p    PF$   EV.p       net$    DD%    Sh$
-------------------------------------------------------------------------------------------------------------------------------------
  ('EMA', 21)                 EMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  8,005  28.03%  +4.32  1.268  1.253 +2.355  +16,065.5  78.57%  8.246
  ('EMA', 34)                 EMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  7,459  27.93%  +4.25  1.259  1.249 +2.281  +14,745.1  73.43%  7.838
  ('EMA', 55)                 EMA 55 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  7,013  27.81%  +4.13  1.251  1.242 +2.212  +13,505.4  69.94%  7.412
  ('EMA', 89)                 EMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  6,636  27.67%  +4.04  1.245  1.236 +2.159  +12,498.3  78.53%  7.053
  ('EMA', 144)                EMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  6,395  27.74%  +4.16  1.249  1.244 +2.194  +12,431.3  83.28%  7.127
  ('EMA', 200)                EMA200 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  6,250  27.60%  +3.97  1.240  1.232 +2.118  +11,572.4 102.73%  6.731
  ('HMA', 21)                 HMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  9,315  28.03%  +4.30  1.275  1.252 +2.399  +18,635.3  96.82%  8.877
  ('HMA', 34)                 HMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  8,582  28.32%  +4.54  1.294  1.267 +2.556  +18,102.9  78.63%  8.964
  ('HMA', 55)                 HMA 55 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  7,898  28.54%  +4.92  1.307  1.292 +2.661  +18,165.9  68.92%  9.296
  ('HMA', 89)                 HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  7,400  28.62%  +5.00  1.309  1.297 +2.685  +17,293.6  50.64%  9.134
  ('HMA', 144)                HMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  6,921  28.32%  +4.71  1.285  1.278 +2.496  +15,223.2  64.82%  8.340
  ('HMA', 200)                HMA200 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  6,699  27.63%  +4.11  1.242  1.242 +2.136  +12,913.8  81.93%  7.223

====================================================================================================
 BEST PER SETUP RULE (OOS)
====================================================================================================
  #  key                                                        |    trd     WR%   edge   PF.p    PF$   EV.p       net$    DD%    Sh$
-------------------------------------------------------------------------------------------------------------------------------------
  ALL_FAVORABLE               HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  7,400  28.62%  +5.00  1.309  1.297 +2.685  +17,293.6  50.64%  9.134
  FAVORABLE_60                HMA 21 CONFI  5 N2 FAVORA long TP40 SETUP_F     indepe | O 11,736  27.81%  +3.80  1.261  1.219 +2.287  +20,462.9  66.91%  8.808
  FAVORABLE_75                HMA 21 CONFI  5 N3 FAVORA long TP40 SETUP_F     indepe | O 10,638  27.96%  +4.08  1.271  1.237 +2.368  +20,036.2  79.77%  8.995
  NET_FAVORABLE               HMA 21 CONFI  5 N2 NET_FA long TP40 SETUP_F     indepe | O 11,736  27.81%  +3.80  1.261  1.219 +2.287  +20,462.9  66.91%  8.808

====================================================================================================
 BEST PER REGIME (OOS)
====================================================================================================
  #  key                                                        |    trd     WR%   edge   PF.p    PF$   EV.p       net$    DD%    Sh$
-------------------------------------------------------------------------------------------------------------------------------------
  BREAK_EVENT                 EMA 89 BREAK    N5 ALL_FA long TP40 SETUP_F     indepe | O    791  26.68%  +2.61  1.178  1.148 +1.599     +944.5  21.46%  1.600
  CONFIRMED_SIDE_STATE        HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  7,400  28.62%  +5.00  1.309  1.297 +2.685  +17,293.6  50.64%  9.134
  SIDE_STATE                  HMA144 SIDE_    N5 ALL_FA long TP40 SETUP_F     indepe | O  9,379  27.90%  +4.14  1.263  1.242 +2.305  +18,038.9  85.38%  8.585

====================================================================================================
 BEST PER SL MODEL (OOS)
====================================================================================================
  #  key                                                        |    trd     WR%   edge   PF.p    PF$   EV.p       net$    DD%    Sh$
-------------------------------------------------------------------------------------------------------------------------------------
  FIXED_SL                    HMA 55 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe | O  7,898  22.90%  +3.95  1.421  1.270 +2.694  +18,700.2 119.83%  8.346
  SETUP_FINAL_BAR_EXTREME     HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe | O  7,400  28.62%  +5.00  1.309  1.297 +2.685  +17,293.6  50.64%  9.134
  SETUP_WINDOW_EXTREME        EMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_W     indepe | O  6,395  57.15%  +2.58  1.143  1.111 +2.838   +3,102.3  34.00%  4.165

====================================================================================================
 LONG/SHORT — TOP 10 OOS
====================================================================================================
  1  HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | L 7,400  28.6% PF 1.297 $+17,293.6 | S     0   0.0% PF 0.000 $     +0.0
  2  HMA 55 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | L 7,898  28.5% PF 1.292 $+18,165.9 | S     0   0.0% PF 0.000 $     +0.0
  3  HMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | L 6,921  28.3% PF 1.278 $+15,223.2 | S     0   0.0% PF 0.000 $     +0.0
  4  HMA 55 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | L 7,898  22.9% PF 1.270 $+18,700.2 | S     0   0.0% PF 0.000 $     +0.0
  5  HMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | L 8,582  28.3% PF 1.267 $+18,102.9 | S     0   0.0% PF 0.000 $     +0.0
  6  HMA 89 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | L 7,400  22.9% PF 1.266 $+17,285.0 | S     0   0.0% PF 0.000 $     +0.0
  7  HMA144 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | L 6,921  22.8% PF 1.261 $+15,893.6 | S     0   0.0% PF 0.000 $     +0.0
  8  HMA 89 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | L 9,057  28.1% PF 1.259 $+18,558.2 | S     0   0.0% PF 0.000 $     +0.0
  9  HMA 55 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | L 9,099  28.2% PF 1.257 $+18,513.1 | S     0   0.0% PF 0.000 $     +0.0
 10  HMA144 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | L 8,291  28.0% PF 1.255 $+16,776.5 | S     0   0.0% PF 0.000 $     +0.0

====================================================================================================
 TRAIN vs OOS — TOP 20
====================================================================================================
  1  HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.28 O 1.30  WR T 28.5% O 28.6%  net$ T +39,359 O +17,294  DD T150.4% O50.6%
  2  HMA 55 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.29 O 1.29  WR T 28.8% O 28.5%  net$ T +44,671 O +18,166  DD T142.4% O68.9%
  3  HMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.28 O 1.28  WR T 28.5% O 28.3%  net$ T +37,535 O +15,223  DD T167.7% O64.8%
  4  HMA 55 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | PF$ T 1.25 O 1.27  WR T 22.6% O 22.9%  net$ T +42,391 O +18,700  DD T127.7% O119.8%
  5  HMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.29 O 1.27  WR T 28.7% O 28.3%  net$ T +47,916 O +18,103  DD T137.4% O78.6%
  6  HMA 89 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | PF$ T 1.24 O 1.27  WR T 22.5% O 22.9%  net$ T +37,698 O +17,285  DD T136.6% O97.1%
  7  HMA144 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | PF$ T 1.24 O 1.26  WR T 22.5% O 22.8%  net$ T +36,168 O +15,894  DD T175.8% O101.1%
  8  HMA 89 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.27 O 1.26  WR T 28.5% O 28.1%  net$ T +46,401 O +18,558  DD T146.8% O70.8%
  9  HMA 55 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.26 O 1.26  WR T 28.4% O 28.2%  net$ T +45,857 O +18,513  DD T160.8% O53.5%
 10  HMA144 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.27 O 1.25  WR T 28.4% O 28.0%  net$ T +42,935 O +16,776  DD T130.4% O81.6%
 11  EMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.29 O 1.25  WR T 28.7% O 28.0%  net$ T +44,950 O +16,065  DD T107.0% O78.6%
 12  HMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.29 O 1.25  WR T 28.7% O 28.0%  net$ T +51,560 O +18,635  DD T102.9% O96.8%
 13  HMA 89 CONFI  5 N5 ALL_FA long TP32 SETUP_F     indepe     | PF$ T 1.23 O 1.25  WR T 32.6% O 32.8%  net$ T +31,068 O +13,730  DD T124.4% O66.6%
 14  HMA144 CONFI  2 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.27 O 1.25  WR T 28.4% O 27.9%  net$ T +45,805 O +17,610  DD T125.7% O87.7%
 15  EMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.31 O 1.25  WR T 28.9% O 27.9%  net$ T +44,499 O +14,745  DD T117.9% O73.4%
 16  HMA 34 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.26 O 1.25  WR T 28.3% O 28.1%  net$ T +47,621 O +18,639  DD T150.7% O67.5%
 17  HMA 21 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.27 O 1.25  WR T 28.5% O 28.0%  net$ T +52,258 O +19,294  DD T118.5% O94.2%
 18  EMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.35 O 1.24  WR T 29.5% O 27.7%  net$ T +43,519 O +12,431  DD T105.2% O83.3%
 19  HMA 89 CONFI  2 N5 ALL_FA long TP40 SETUP_F     indepe     | PF$ T 1.26 O 1.24  WR T 28.4% O 28.0%  net$ T +48,884 O +18,638  DD T166.7% O81.1%
 20  HMA 55 CONFI  5 N5 ALL_FA long TP32 SETUP_F     indepe     | PF$ T 1.25 O 1.24  WR T 33.0% O 32.6%  net$ T +36,187 O +14,267  DD T117.8% O85.1%

====================================================================================================
 STOP-DIST — TOP 20 OOS
====================================================================================================
  1  HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.04 med 10.00 p5  8.00 p95 21.00 R avg 3.72 med 4.00
  2  HMA 55 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.05 med 10.00 p5  8.00 p95 21.00 R avg 3.72 med 4.00
  3  HMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.03 med 10.00 p5  8.00 p95 21.00 R avg 3.72 med 4.00
  4  HMA 55 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | sd avg  8.00 med  8.00 p5  8.00 p95  8.00 R avg 5.00 med 5.00
  5  HMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.05 med 10.00 p5  8.00 p95 21.00 R avg 3.71 med 4.00
  6  HMA 89 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | sd avg  8.00 med  8.00 p5  8.00 p95  8.00 R avg 5.00 med 5.00
  7  HMA144 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | sd avg  8.00 med  8.00 p5  8.00 p95  8.00 R avg 5.00 med 5.00
  8  HMA 89 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.08 med 10.00 p5  8.00 p95 21.00 R avg 3.71 med 4.00
  9  HMA 55 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.08 med 11.00 p5  8.00 p95 21.00 R avg 3.70 med 3.64
 10  HMA144 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.05 med 10.00 p5  8.00 p95 21.00 R avg 3.71 med 4.00
 11  EMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.05 med 10.00 p5  8.00 p95 21.00 R avg 3.72 med 4.00
 12  HMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.05 med 10.00 p5  8.00 p95 21.00 R avg 3.72 med 4.00
 13  HMA 89 CONFI  5 N5 ALL_FA long TP32 SETUP_F     indepe     | sd avg 12.04 med 10.00 p5  8.00 p95 21.00 R avg 2.97 med 3.20
 14  HMA144 CONFI  2 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.06 med 10.00 p5  8.00 p95 21.00 R avg 3.71 med 4.00
 15  EMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.04 med 10.00 p5  8.00 p95 21.00 R avg 3.72 med 4.00
 16  HMA 34 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.08 med 10.00 p5  8.00 p95 21.00 R avg 3.71 med 4.00
 17  HMA 21 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.06 med 10.00 p5  8.00 p95 21.00 R avg 3.71 med 4.00
 18  EMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.03 med 10.00 p5  8.00 p95 21.00 R avg 3.72 med 4.00
 19  HMA 89 CONFI  2 N5 ALL_FA long TP40 SETUP_F     indepe     | sd avg 12.09 med 11.00 p5  8.00 p95 21.00 R avg 3.70 med 3.64
 20  HMA 55 CONFI  5 N5 ALL_FA long TP32 SETUP_F     indepe     | sd avg 12.05 med 10.00 p5  8.00 p95 21.00 R avg 2.97 med 3.20

====================================================================================================
 MFE/MAE — TOP 20 OOS
====================================================================================================
  1  HMA 89 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg103.1 MAE avg 87.8 +1R 93.0% +2R 85.4% +3R 78.6% -1R 87.6%
  2  HMA 55 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg103.0 MAE avg 87.9 +1R 92.9% +2R 85.2% +3R 78.3% -1R 87.7%
  3  HMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.8 MAE avg 87.6 +1R 93.1% +2R 85.3% +3R 78.6% -1R 87.7%
  4  HMA 55 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | MFE avg103.0 MAE avg 87.9 +1R 95.1% +2R 90.1% +3R 85.3% -1R 90.6%
  5  HMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.8 MAE avg 87.9 +1R 92.9% +2R 85.2% +3R 78.3% -1R 88.0%
  6  HMA 89 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | MFE avg103.1 MAE avg 87.8 +1R 95.2% +2R 90.3% +3R 85.6% -1R 90.6%
  7  HMA144 CONFI  5 N5 ALL_FA long TP40 FIXED_S 8.0 indepe     | MFE avg102.8 MAE avg 87.6 +1R 95.3% +2R 90.3% +3R 85.6% -1R 90.6%
  8  HMA 89 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.3 MAE avg 88.7 +1R 92.7% +2R 84.9% +3R 78.1% -1R 88.2%
  9  HMA 55 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.5 MAE avg 88.1 +1R 92.9% +2R 85.2% +3R 78.1% -1R 87.9%
 10  HMA144 CONFI  3 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.3 MAE avg 88.1 +1R 93.0% +2R 85.2% +3R 78.4% -1R 88.0%
 11  EMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.4 MAE avg 88.0 +1R 92.9% +2R 85.1% +3R 78.3% -1R 87.9%
 12  HMA 21 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.5 MAE avg 88.0 +1R 92.9% +2R 85.2% +3R 78.3% -1R 88.3%
 13  HMA 89 CONFI  5 N5 ALL_FA long TP32 SETUP_F     indepe     | (no arrays)
 14  HMA144 CONFI  2 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.2 MAE avg 88.3 +1R 92.8% +2R 84.9% +3R 78.2% -1R 88.1%
 15  EMA 34 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.3 MAE avg 88.2 +1R 92.8% +2R 84.7% +3R 77.8% -1R 87.9%
 16  HMA 34 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.8 MAE avg 87.9 +1R 92.9% +2R 85.1% +3R 78.2% -1R 87.9%
 17  HMA 21 CONFI  5 N4 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.4 MAE avg 88.0 +1R 92.9% +2R 85.3% +3R 78.3% -1R 88.2%
 18  EMA144 CONFI  5 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg104.6 MAE avg 86.7 +1R 92.9% +2R 84.6% +3R 78.1% -1R 88.1%
 19  HMA 89 CONFI  2 N5 ALL_FA long TP40 SETUP_F     indepe     | MFE avg102.3 MAE avg 88.5 +1R 92.8% +2R 84.9% +3R 78.1% -1R 88.3%
 20  HMA 55 CONFI  5 N5 ALL_FA long TP32 SETUP_F     indepe     | MFE avg103.0 MAE avg 87.9 +1R 92.9% +2R 85.2% +3R 78.3% -1R 87.7%
